customer_id,city,state,audience_segment,gender,age_group
CU00012802,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00012803,Bangalore,Karnataka,Parents,Female,25-34
CU00012804,Pune,Maharashtra,Young Professionals,Male,25-34
CU00012805,Delhi,Delhi,Gamers,Female,18-24
CU00012806,Chennai,Tamil Nadu,Parents,Male,25-34
CU00012807,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00012808,Bangalore,Karnataka,Young Professionals,Female,35-44
CU00012809,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00012810,Delhi,Delhi,Corporate,Female,25-34
CU00012811,Chennai,Tamil Nadu,Gamers,Male,25-34
CU00012812,Mumbai,Maharashtra,Fitness Enthusiasts,Male,45-54
CU00012813,Pune,Maharashtra,Parents,Male,45-54
CU00012814,Delhi,Delhi,Fitness Enthusiasts,Female,25-34
CU00012815,Chennai,Tamil Nadu,Corporate,Male,25-34
CU00012816,Kolkata,West Bengal,Students,Male,35-44
CU00012817,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00012818,Hyderabad,Telangana,Parents,Female,25-34
CU00012819,Delhi,Delhi,Parents,Male,45-54
CU00012820,Pune,Maharashtra,Corporate,Male,35-44
CU00012821,Mumbai,Maharashtra,Parents,Male,18-24
CU00012822,Kolkata,West Bengal,Students,Male,35-44
CU00012823,Chennai,Tamil Nadu,Corporate,Female,25-34
CU00012824,Delhi,Delhi,Young Professionals,Female,25-34
CU00012825,Delhi,Delhi,Gamers,Male,35-44
CU00012826,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00012827,Delhi,Delhi,Young Professionals,Male,25-34
CU00012828,Hyderabad,Telangana,Students,Male,25-34
CU00012829,Bangalore,Karnataka,Students,Male,25-34
CU00012830,Hyderabad,Telangana,Fitness Enthusiasts,Male,35-44
CU00012831,Chennai,Tamil Nadu,Students,Male,25-34
CU00012832,Bangalore,Karnataka,Parents,Male,35-44
CU00012833,Chennai,Tamil Nadu,Students,Male,25-34
CU00012834,Delhi,Delhi,Fitness Enthusiasts,Female,35-44
CU00012835,Kolkata,West Bengal,Gamers,Female,25-34
CU00012836,Delhi,Delhi,Parents,Male,45-54
CU00012837,Hyderabad,Telangana,Gamers,Male,25-34
CU00012838,Pune,Maharashtra,Fitness Enthusiasts,Male,55+
CU00012839,Hyderabad,Telangana,Young Professionals,Female,18-24
CU00012840,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,45-54
CU00012841,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00012842,Hyderabad,Telangana,Parents,Male,55+
CU00012843,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00012844,Pune,Maharashtra,Parents,Male,25-34
CU00012845,Chennai,Tamil Nadu,Parents,Male,18-24
CU00012846,Chennai,Tamil Nadu,Gamers,Male,25-34
CU00012847,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00012848,Chennai,Tamil Nadu,Gamers,Male,25-34
CU00012849,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00012850,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00012851,Mumbai,Maharashtra,Students,Male,35-44
CU00012852,Mumbai,Maharashtra,Parents,Female,35-44
CU00012853,Mumbai,Maharashtra,Parents,Female,35-44
CU00012854,Delhi,Delhi,Parents,Male,18-24
CU00012855,Delhi,Delhi,Young Professionals,Female,25-34
CU00012856,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00012857,Pune,Maharashtra,Young Professionals,Male,35-44
CU00012858,Delhi,Delhi,Corporate,Female,35-44
CU00012859,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00012860,Bangalore,Karnataka,Students,Male,25-34
CU00012861,Kolkata,West Bengal,Students,Male,25-34
CU00012862,Bangalore,Karnataka,Students,Female,25-34
CU00012863,Delhi,Delhi,Parents,Male,18-24
CU00012864,Chennai,Tamil Nadu,Young Professionals,Male,45-54
CU00012865,Pune,Maharashtra,Young Professionals,Female,35-44
CU00012866,Bangalore,Karnataka,Young Professionals,Female,25-34
CU00012867,Pune,Maharashtra,Young Professionals,Male,25-34
CU00012868,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00012869,Pune,Maharashtra,Young Professionals,Male,25-34
CU00012870,Chennai,Tamil Nadu,Students,Female,45-54
CU00012871,Chennai,Tamil Nadu,Gamers,Male,35-44
CU00012872,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00012873,Hyderabad,Telangana,Young Professionals,Male,45-54
CU00012874,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00012875,Bangalore,Karnataka,Students,Male,35-44
CU00012876,Bangalore,Karnataka,Parents,Female,45-54
CU00012877,Kolkata,West Bengal,Parents,Male,35-44
CU00012878,Kolkata,West Bengal,Fitness Enthusiasts,Male,35-44
CU00012879,Pune,Maharashtra,Young Professionals,Female,35-44
CU00012880,Pune,Maharashtra,Young Professionals,Female,25-34
CU00012881,Hyderabad,Telangana,Parents,Female,35-44
CU00012882,Bangalore,Karnataka,Parents,Male,35-44
CU00012883,Pune,Maharashtra,Parents,Male,55+
CU00012884,Chennai,Tamil Nadu,Young Professionals,Female,35-44
CU00012885,Chennai,Tamil Nadu,Gamers,Male,25-34
CU00012886,Mumbai,Maharashtra,Parents,Male,35-44
CU00012887,Mumbai,Maharashtra,Students,Male,18-24
CU00012888,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00012889,Chennai,Tamil Nadu,Parents,Female,35-44
CU00012890,Delhi,Delhi,Students,Male,45-54
CU00012891,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00012892,Mumbai,Maharashtra,Students,Male,55+
CU00012893,Hyderabad,Telangana,Students,Female,18-24
CU00012894,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00012895,Mumbai,Maharashtra,Students,Male,18-24
CU00012896,Bangalore,Karnataka,Gamers,Male,45-54
CU00012897,Bangalore,Karnataka,Gamers,Female,35-44
CU00012898,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00012899,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00012900,Kolkata,West Bengal,Students,Female,18-24
CU00012901,Hyderabad,Telangana,Students,Male,35-44
CU00012902,Pune,Maharashtra,Students,Male,45-54
CU00012903,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00012904,Chennai,Tamil Nadu,Young Professionals,Male,45-54
CU00012905,Bangalore,Karnataka,Gamers,Female,25-34
CU00012906,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00012907,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00012908,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00012909,Delhi,Delhi,Corporate,Male,45-54
CU00012910,Chennai,Tamil Nadu,Parents,Female,35-44
CU00012911,Bangalore,Karnataka,Young Professionals,Male,25-34
CU00012912,Delhi,Delhi,Young Professionals,Male,55+
CU00012913,Delhi,Delhi,Young Professionals,Male,25-34
CU00012914,Hyderabad,Telangana,Parents,Male,18-24
CU00012915,Delhi,Delhi,Students,Male,25-34
CU00012916,Pune,Maharashtra,Young Professionals,Male,18-24
CU00012917,Pune,Maharashtra,Young Professionals,Male,25-34
CU00012918,Kolkata,West Bengal,Corporate,Female,45-54
CU00012919,Chennai,Tamil Nadu,Students,Male,18-24
CU00012920,Delhi,Delhi,Parents,Male,25-34
CU00012921,Kolkata,West Bengal,Fitness Enthusiasts,Female,25-34
CU00012922,Mumbai,Maharashtra,Parents,Male,25-34
CU00012923,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00012924,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00012925,Delhi,Delhi,Students,Female,18-24
CU00012926,Pune,Maharashtra,Young Professionals,Male,25-34
CU00012927,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00012928,Delhi,Delhi,Students,Male,25-34
CU00012929,Bangalore,Karnataka,Students,Male,25-34
CU00012930,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,35-44
CU00012931,Mumbai,Maharashtra,Gamers,Female,45-54
CU00012932,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00012933,Chennai,Tamil Nadu,Parents,Male,18-24
CU00012934,Hyderabad,Telangana,Fitness Enthusiasts,Male,25-34
CU00012935,Pune,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00012936,Hyderabad,Telangana,Gamers,Male,35-44
CU00012937,Bangalore,Karnataka,Gamers,Female,25-34
CU00012938,Delhi,Delhi,Students,Female,18-24
CU00012939,Bangalore,Karnataka,Parents,Male,35-44
CU00012940,Chennai,Tamil Nadu,Young Professionals,Female,35-44
CU00012941,Hyderabad,Telangana,Students,Female,35-44
CU00012942,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00012943,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00012944,Pune,Maharashtra,Parents,Male,25-34
CU00012945,Kolkata,West Bengal,Students,Male,25-34
CU00012946,Mumbai,Maharashtra,Students,Male,18-24
CU00012947,Kolkata,West Bengal,Students,Male,18-24
CU00012948,Kolkata,West Bengal,Parents,Female,25-34
CU00012949,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00012950,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00012951,Kolkata,West Bengal,Fitness Enthusiasts,Male,45-54
CU00012952,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,25-34
CU00012953,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00012954,Delhi,Delhi,Gamers,Male,35-44
CU00012955,Pune,Maharashtra,Young Professionals,Female,35-44
CU00012956,Kolkata,West Bengal,Parents,Male,45-54
CU00012957,Pune,Maharashtra,Fitness Enthusiasts,Female,35-44
CU00012958,Pune,Maharashtra,Young Professionals,Male,18-24
CU00012959,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00012960,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00012961,Kolkata,West Bengal,Parents,Male,35-44
CU00012962,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00012963,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00012964,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00012965,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00012966,Chennai,Tamil Nadu,Students,Female,45-54
CU00012967,Delhi,Delhi,Parents,Male,55+
CU00012968,Chennai,Tamil Nadu,Students,Male,25-34
CU00012969,Pune,Maharashtra,Parents,Female,25-34
CU00012970,Bangalore,Karnataka,Fitness Enthusiasts,Female,25-34
CU00012971,Hyderabad,Telangana,Corporate,Male,25-34
CU00012972,Bangalore,Karnataka,Gamers,Female,55+
CU00012973,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00012974,Kolkata,West Bengal,Students,Female,45-54
CU00012975,Chennai,Tamil Nadu,Young Professionals,Male,18-24
CU00012976,Hyderabad,Telangana,Young Professionals,Male,35-44
CU00012977,Pune,Maharashtra,Parents,Female,25-34
CU00012978,Pune,Maharashtra,Young Professionals,Male,55+
CU00012979,Delhi,Delhi,Students,Male,25-34
CU00012980,Mumbai,Maharashtra,Students,Male,18-24
CU00012981,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00012982,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00012983,Mumbai,Maharashtra,Students,Female,25-34
CU00012984,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00012985,Pune,Maharashtra,Young Professionals,Male,35-44
CU00012986,Delhi,Delhi,Students,Male,25-34
CU00012987,Hyderabad,Telangana,Students,Female,25-34
CU00012988,Chennai,Tamil Nadu,Gamers,Male,35-44
CU00012989,Mumbai,Maharashtra,Young Professionals,Male,25-34
CU00012990,Kolkata,West Bengal,Fitness Enthusiasts,Female,18-24
CU00012991,Hyderabad,Telangana,Parents,Female,45-54
CU00012992,Pune,Maharashtra,Parents,Female,35-44
CU00012993,Mumbai,Maharashtra,Parents,Female,25-34
CU00012994,Hyderabad,Telangana,Fitness Enthusiasts,Female,35-44
CU00012995,Pune,Maharashtra,Students,Female,45-54
CU00012996,Mumbai,Maharashtra,Students,Male,35-44
CU00012997,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00012998,Bangalore,Karnataka,Students,Male,18-24
CU00012999,Hyderabad,Telangana,Gamers,Female,18-24
CU00013000,Delhi,Delhi,Parents,Male,35-44
CU00013001,Mumbai,Maharashtra,Fitness Enthusiasts,Male,45-54
CU00013002,Delhi,Delhi,Fitness Enthusiasts,Female,35-44
CU00013003,Delhi,Delhi,Students,Female,35-44
CU00013004,Kolkata,West Bengal,Students,Male,18-24
CU00013005,Mumbai,Maharashtra,Parents,Female,18-24
CU00013006,Hyderabad,Telangana,Young Professionals,Male,25-34
CU00013007,Hyderabad,Telangana,Students,Female,25-34
CU00013008,Bangalore,Karnataka,Young Professionals,Male,35-44
CU00013009,Bangalore,Karnataka,Young Professionals,Male,55+
CU00013010,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00013011,Hyderabad,Telangana,Gamers,Male,45-54
CU00013012,Kolkata,West Bengal,Students,Female,35-44
CU00013013,Chennai,Tamil Nadu,Students,Female,35-44
CU00013014,Mumbai,Maharashtra,Fitness Enthusiasts,Male,55+
CU00013015,Chennai,Tamil Nadu,Corporate,Male,35-44
CU00013016,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00013017,Kolkata,West Bengal,Young Professionals,Female,35-44
CU00013018,Pune,Maharashtra,Parents,Male,18-24
CU00013019,Bangalore,Karnataka,Parents,Male,18-24
CU00013020,Pune,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00013021,Mumbai,Maharashtra,Young Professionals,Female,25-34
CU00013022,Delhi,Delhi,Parents,Male,45-54
CU00013023,Hyderabad,Telangana,Fitness Enthusiasts,Female,35-44
CU00013024,Delhi,Delhi,Students,Male,35-44
CU00013025,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00013026,Delhi,Delhi,Students,Male,25-34
CU00013027,Bangalore,Karnataka,Parents,Male,35-44
CU00013028,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00013029,Mumbai,Maharashtra,Fitness Enthusiasts,Female,25-34
CU00013030,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00013031,Bangalore,Karnataka,Young Professionals,Male,35-44
CU00013032,Kolkata,West Bengal,Fitness Enthusiasts,Male,35-44
CU00013033,Bangalore,Karnataka,Parents,Male,18-24
CU00013034,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00013035,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00013036,Chennai,Tamil Nadu,Young Professionals,Female,25-34
CU00013037,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00013038,Pune,Maharashtra,Gamers,Male,18-24
CU00013039,Pune,Maharashtra,Students,Male,25-34
CU00013040,Kolkata,West Bengal,Young Professionals,Female,25-34
CU00013041,Pune,Maharashtra,Young Professionals,Male,45-54
CU00013042,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00013043,Mumbai,Maharashtra,Young Professionals,Female,45-54
CU00013044,Hyderabad,Telangana,Students,Male,25-34
CU00013045,Kolkata,West Bengal,Parents,Female,25-34
CU00013046,Mumbai,Maharashtra,Parents,Female,25-34
CU00013047,Pune,Maharashtra,Young Professionals,Female,45-54
CU00013048,Delhi,Delhi,Gamers,Female,18-24
CU00013049,Hyderabad,Telangana,Corporate,Female,18-24
CU00013050,Pune,Maharashtra,Parents,Male,25-34
CU00013051,Hyderabad,Telangana,Parents,Female,45-54
CU00013052,Hyderabad,Telangana,Fitness Enthusiasts,Female,35-44
CU00013053,Mumbai,Maharashtra,Young Professionals,Female,35-44
CU00013054,Pune,Maharashtra,Young Professionals,Female,25-34
CU00013055,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00013056,Bangalore,Karnataka,Young Professionals,Female,18-24
CU00013057,Mumbai,Maharashtra,Corporate,Male,55+
CU00013058,Chennai,Tamil Nadu,Parents,Female,35-44
CU00013059,Bangalore,Karnataka,Parents,Female,35-44
CU00013060,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00013061,Kolkata,West Bengal,Young Professionals,Female,18-24
CU00013062,Delhi,Delhi,Young Professionals,Female,35-44
CU00013063,Bangalore,Karnataka,Fitness Enthusiasts,Male,18-24
CU00013064,Delhi,Delhi,Fitness Enthusiasts,Female,25-34
CU00013065,Delhi,Delhi,Young Professionals,Male,25-34
CU00013066,Chennai,Tamil Nadu,Parents,Female,45-54
CU00013067,Pune,Maharashtra,Parents,Male,18-24
CU00013068,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00013069,Bangalore,Karnataka,Parents,Male,25-34
CU00013070,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00013071,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00013072,Hyderabad,Telangana,Young Professionals,Male,18-24
CU00013073,Hyderabad,Telangana,Young Professionals,Male,45-54
CU00013074,Delhi,Delhi,Corporate,Female,35-44
CU00013075,Pune,Maharashtra,Parents,Female,35-44
CU00013076,Delhi,Delhi,Gamers,Female,18-24
CU00013077,Mumbai,Maharashtra,Parents,Female,18-24
CU00013078,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,18-24
CU00013079,Delhi,Delhi,Fitness Enthusiasts,Male,45-54
CU00013080,Bangalore,Karnataka,Parents,Female,35-44
CU00013081,Delhi,Delhi,Parents,Male,18-24
CU00013082,Hyderabad,Telangana,Parents,Male,55+
CU00013083,Hyderabad,Telangana,Corporate,Male,35-44
CU00013084,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00013085,Chennai,Tamil Nadu,Young Professionals,Male,35-44
CU00013086,Delhi,Delhi,Gamers,Male,35-44
CU00013087,Hyderabad,Telangana,Corporate,Male,25-34
CU00013088,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00013089,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00013090,Delhi,Delhi,Students,Male,35-44
CU00013091,Bangalore,Karnataka,Parents,Female,35-44
CU00013092,Bangalore,Karnataka,Students,Female,18-24
CU00013093,Chennai,Tamil Nadu,Students,Female,18-24
CU00013094,Hyderabad,Telangana,Students,Male,18-24
CU00013095,Bangalore,Karnataka,Gamers,Female,55+
CU00013096,Bangalore,Karnataka,Young Professionals,Female,45-54
CU00013097,Bangalore,Karnataka,Parents,Female,35-44
CU00013098,Bangalore,Karnataka,Parents,Male,25-34
CU00013099,Bangalore,Karnataka,Young Professionals,Male,18-24
CU00013100,Bangalore,Karnataka,Young Professionals,Male,35-44
CU00013101,Hyderabad,Telangana,Parents,Female,35-44
CU00013102,Chennai,Tamil Nadu,Parents,Male,45-54
CU00013103,Hyderabad,Telangana,Fitness Enthusiasts,Female,25-34
CU00013104,Chennai,Tamil Nadu,Students,Female,18-24
CU00013105,Pune,Maharashtra,Parents,Male,35-44
CU00013106,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00013107,Pune,Maharashtra,Young Professionals,Female,35-44
CU00013108,Pune,Maharashtra,Fitness Enthusiasts,Male,45-54
CU00013109,Kolkata,West Bengal,Corporate,Male,18-24
CU00013110,Mumbai,Maharashtra,Corporate,Female,25-34
CU00013111,Delhi,Delhi,Fitness Enthusiasts,Male,18-24
CU00013112,Bangalore,Karnataka,Fitness Enthusiasts,Female,55+
CU00013113,Bangalore,Karnataka,Students,Female,35-44
CU00013114,Bangalore,Karnataka,Gamers,Female,18-24
CU00013115,Pune,Maharashtra,Parents,Male,45-54
CU00013116,Delhi,Delhi,Parents,Male,18-24
CU00013117,Mumbai,Maharashtra,Gamers,Male,25-34
CU00013118,Bangalore,Karnataka,Gamers,Female,35-44
CU00013119,Mumbai,Maharashtra,Young Professionals,Male,55+
CU00013120,Mumbai,Maharashtra,Fitness Enthusiasts,Male,25-34
CU00013121,Pune,Maharashtra,Students,Female,25-34
CU00013122,Pune,Maharashtra,Students,Male,45-54
CU00013123,Delhi,Delhi,Young Professionals,Male,25-34
CU00013124,Mumbai,Maharashtra,Parents,Female,45-54
CU00013125,Hyderabad,Telangana,Parents,Female,25-34
CU00013126,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00013127,Bangalore,Karnataka,Corporate,Female,18-24
CU00013128,Chennai,Tamil Nadu,Parents,Male,35-44
CU00013129,Pune,Maharashtra,Young Professionals,Female,25-34
CU00013130,Kolkata,West Bengal,Young Professionals,Male,25-34
CU00013131,Pune,Maharashtra,Young Professionals,Male,25-34
CU00013132,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00013133,Chennai,Tamil Nadu,Fitness Enthusiasts,Female,25-34
CU00013134,Mumbai,Maharashtra,Young Professionals,Female,18-24
CU00013135,Bangalore,Karnataka,Young Professionals,Male,45-54
CU00013136,Bangalore,Karnataka,Fitness Enthusiasts,Male,35-44
CU00013137,Hyderabad,Telangana,Young Professionals,Female,25-34
CU00013138,Hyderabad,Telangana,Parents,Female,25-34
CU00013139,Pune,Maharashtra,Young Professionals,Female,55+
CU00013140,Hyderabad,Telangana,Corporate,Female,18-24
CU00013141,Chennai,Tamil Nadu,Parents,Female,45-54
CU00013142,Pune,Maharashtra,Fitness Enthusiasts,Female,35-44
CU00013143,Bangalore,Karnataka,Young Professionals,Male,35-44
CU00013144,Pune,Maharashtra,Young Professionals,Male,25-34
CU00013145,Bangalore,Karnataka,Fitness Enthusiasts,Male,35-44
CU00013146,Kolkata,West Bengal,Gamers,Male,35-44
CU00013147,Delhi,Delhi,Parents,Female,18-24
CU00013148,Mumbai,Maharashtra,Students,Female,45-54
CU00013149,Pune,Maharashtra,Parents,Male,45-54
CU00013150,Mumbai,Maharashtra,Parents,Female,35-44
CU00013151,Kolkata,West Bengal,Young Professionals,Male,55+
CU00013152,Kolkata,West Bengal,Corporate,Male,45-54
CU00013153,Delhi,Delhi,Fitness Enthusiasts,Male,25-34
CU00013154,Kolkata,West Bengal,Fitness Enthusiasts,Male,25-34
CU00013155,Chennai,Tamil Nadu,Parents,Male,18-24
CU00013156,Delhi,Delhi,Young Professionals,Male,18-24
CU00013157,Mumbai,Maharashtra,Fitness Enthusiasts,Male,35-44
CU00013158,Bangalore,Karnataka,Parents,Male,18-24
CU00013159,Hyderabad,Telangana,Parents,Male,35-44
CU00013160,Pune,Maharashtra,Young Professionals,Male,25-34
CU00013161,Chennai,Tamil Nadu,Young Professionals,Male,25-34
CU00013162,Chennai,Tamil Nadu,Parents,Male,18-24
CU00013163,Pune,Maharashtra,Young Professionals,Female,25-34
CU00013164,Bangalore,Karnataka,Parents,Female,25-34
CU00013165,Chennai,Tamil Nadu,Young Professionals,Female,45-54
CU00013166,Delhi,Delhi,Corporate,Male,45-54
CU00013167,Pune,Maharashtra,Parents,Female,35-44
CU00013168,Chennai,Tamil Nadu,Fitness Enthusiasts,Male,35-44
CU00013169,Delhi,Delhi,Parents,Female,35-44
CU00013170,Bangalore,Karnataka,Fitness Enthusiasts,Male,25-34
CU00013171,Bangalore,Karnataka,Fitness Enthusiasts,Male,18-24
CU00013172,Chennai,Tamil Nadu,Corporate,Female,35-44
CU00013173,Bangalore,Karnataka,Parents,Female,25-34
CU00013174,Delhi,Delhi,Students,Male,45-54
CU00013175,Mumbai,Maharashtra,Young Professionals,Male,35-44
CU00013176,Hyderabad,Telangana,Young Professionals,Male,25-34
